month,sentiment_score,positive_count,review_count,negative_count,neutral_count,sentiment_score_normalized,ampara_sentiment,anuradhapura_sentiment,badulla_sentiment,colombo_sentiment,galle_sentiment,gampaha_sentiment,jaffna_sentiment,kalutara_sentiment,kandy_sentiment,matale_sentiment,nuwara_eliya_sentiment,other_sentiment,polonnaruwa_sentiment,trincomalee_sentiment,ampara_reviews,anuradhapura_reviews,badulla_reviews,colombo_reviews,galle_reviews,gampaha_reviews,jaffna_reviews,kalutara_reviews,kandy_reviews,matale_reviews,nuwara_eliya_reviews,other_reviews,polonnaruwa_reviews,trincomalee_reviews,unrest_score,terror_score,economic_score,disaster_score,disease_score,crime_score,diplomacy_score,composite_crisis_score,tone_crisis_score,total_articles
2015-01,0.7339449541284404,89.0,109.0,9.0,11.0,86.69724770642202,0.7339449541284404,0.8857142857142857,1.0,-0.1666666666666666,1.0,0.7339449541284404,0.8333333333333334,0.875,0.7333333333333333,0.1666666666666666,1.0,0.5714285714285714,0.7339449541284404,0.7339449541284404,,35.0,4.0,6.0,6.0,,12.0,8.0,15.0,6.0,1.0,14.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1868165086796,2749
2015-02,0.7096774193548387,73.0,93.0,7.0,13.0,85.48387096774194,1.0,0.6956521739130435,1.0,0.7096774193548387,1.0,0.7096774193548387,0.5833333333333334,0.9,0.5294117647058824,1.0,1.0,0.5833333333333334,0.7096774193548387,0.5,1.0,23.0,2.0,,4.0,,12.0,10.0,17.0,5.0,3.0,12.0,,2.0,8.112272307988606,4.763318909219029,24.757092236779517,20.35471378327709,21.094706698735862,10.173966237027656,27.04467316043577,16.614391904780508,57.98846564030576,72726
2015-03,0.6923076923076923,48.0,65.0,3.0,14.0,84.61538461538461,1.0,0.7058823529411765,1.0,-1.0,1.0,0.6923076923076923,0.75,0.6666666666666666,0.5555555555555556,0.25,1.0,1.0,0.6923076923076923,0.0,1.0,17.0,1.0,2.0,10.0,,4.0,3.0,9.0,4.0,6.0,6.0,,2.0,28.74063637192989,17.32594082646497,100.0,61.7378055473836,75.44257374135734,31.997016495133025,83.20114137369329,56.9207306222803,56.26368190600324,254124
2015-04,0.7323943661971831,56.0,71.0,4.0,11.0,86.61971830985915,1.0,0.7368421052631579,0.8333333333333334,1.0,0.6666666666666666,0.7323943661971831,1.0,1.0,0.4,1.0,1.0,0.1428571428571428,0.7323943661971831,0.8571428571428571,2.0,19.0,6.0,2.0,9.0,,3.0,1.0,5.0,2.0,6.0,7.0,,7.0,17.23059612986934,13.512375304830185,59.41558325814916,54.04209495624522,47.425567857120434,20.67418624368152,60.45316653980655,38.96479575567177,58.081408399767,168122
2015-05,0.5660377358490566,34.0,53.0,4.0,15.0,78.30188679245282,0.5660377358490566,0.6363636363636364,0.6,0.2,1.0,0.5660377358490566,1.0,0.25,0.5,0.75,0.25,0.75,0.5660377358490566,0.5,,11.0,5.0,5.0,3.0,,2.0,4.0,6.0,4.0,4.0,4.0,,4.0,19.19505742349447,15.96564785732108,62.92292901729921,52.332742033923566,50.44430070522925,25.053928460275387,51.69003467510928,39.65780573895032,60.73818905605979,178399
2015-06,0.62,36.0,50.0,5.0,9.0,81.0,0.0,0.8,1.0,0.5,1.0,0.62,1.0,0.0,0.8,0.0,0.0,1.0,0.62,0.6,2.0,10.0,2.0,4.0,3.0,,4.0,4.0,5.0,2.0,4.0,4.0,,5.0,12.684865133346172,10.247830352485916,44.62111932912814,37.57206461556026,41.823925043488096,20.10431535002522,46.81823697477136,30.553193828400737,58.4626186761796,139493
2015-07,0.6629213483146067,67.0,89.0,8.0,14.0,83.14606741573034,0.5,0.5714285714285714,0.0,0.25,1.0,0.6629213483146067,0.9,-1.0,0.8571428571428571,0.4285714285714285,0.8888888888888888,0.8888888888888888,0.6629213483146067,1.0,4.0,21.0,3.0,8.0,4.0,,10.0,1.0,7.0,7.0,9.0,9.0,,4.0,14.405542659625151,14.552841252624196,43.466348599512216,47.06066380676796,46.66695972720251,28.055141179879588,61.846642618393545,36.57916283485788,58.889937694849046,156841
2015-08,0.6548672566371682,85.0,113.0,11.0,17.0,82.74336283185842,0.75,0.7307692307692307,0.6548672566371682,0.7,1.0,0.6548672566371682,0.5714285714285714,0.8571428571428571,0.7222222222222222,0.125,0.5555555555555556,0.7272727272727273,0.6548672566371682,0.2857142857142857,4.0,26.0,,10.0,5.0,,7.0,7.0,18.0,8.0,9.0,11.0,,7.0,17.692315489645523,17.5263467790121,55.54728245013737,62.69950866531714,62.78675450109583,33.45925584090836,77.88728199357972,46.79982081709944,58.65284828632592,224588
2015-09,0.7563025210084033,96.0,119.0,6.0,17.0,87.81512605042016,1.0,0.8518518518518519,0.625,0.4,1.0,0.7563025210084033,0.75,0.8571428571428571,0.4666666666666667,1.0,0.9,0.8,0.7563025210084033,0.8333333333333334,1.0,27.0,8.0,10.0,7.0,,8.0,7.0,15.0,3.0,10.0,10.0,,12.0,15.999513446119224,16.29848465735841,61.159540650551406,45.13714779997095,56.14516544313892,30.070080168278256,70.02570297073389,42.119376448021576,59.21439913486574,199189
2015-10,0.6144578313253012,56.0,83.0,5.0,22.0,80.72289156626506,0.6144578313253012,0.6551724137931034,0.6666666666666666,0.4,0.5,0.6144578313253012,0.0,1.0,0.5833333333333334,0.6666666666666666,0.625,0.7692307692307693,0.6144578313253012,0.5,,29.0,3.0,5.0,2.0,,4.0,1.0,12.0,3.0,8.0,13.0,,2.0,23.41641916616829,15.031276852440245,55.42485084483231,45.767013396444206,63.21818147564353,27.79059659365308,65.73841803546937,42.34096519495015,61.13388616791069,183707
2015-11,0.7419354838709677,75.0,93.0,6.0,12.0,87.09677419354838,1.0,0.8,0.8333333333333334,0.4,1.0,0.7419354838709677,0.6363636363636364,0.0,0.5,0.4444444444444444,0.9375,1.0,0.7419354838709677,1.0,1.0,20.0,6.0,5.0,5.0,,11.0,2.0,8.0,9.0,16.0,7.0,,1.0,20.410428471511256,16.294174426729437,58.445297005300986,50.20164919845255,69.17966076149688,27.685422681076204,57.05647667060115,42.75330131645264,60.72693548845543,191453
2015-12,0.6217948717948718,110.0,156.0,13.0,33.0,81.08974358974359,0.6217948717948718,0.4117647058823529,1.0,0.7894736842105263,0.9090909090909092,0.6217948717948718,0.6666666666666666,1.0,0.5294117647058824,0.1538461538461538,0.6521739130434783,0.9375,0.6217948717948718,0.2,,34.0,8.0,19.0,11.0,,6.0,2.0,17.0,13.0,23.0,16.0,,5.0,15.851519974050458,9.716485683114216,42.70812892684612,49.07726556222467,37.23334107850464,17.853271659923372,45.91558100112882,31.1936562693989,57.87023599507612,134426
2016-01,0.7692307692307693,150.0,182.0,10.0,22.0,88.46153846153845,0.7692307692307693,0.75,0.8461538461538461,0.6470588235294118,0.75,0.7692307692307693,0.7142857142857143,0.8571428571428571,0.8,0.5555555555555556,0.90625,0.5384615384615384,0.7692307692307693,1.0,,44.0,13.0,17.0,8.0,,14.0,7.0,15.0,9.0,32.0,13.0,,6.0,8.3297010734595,8.441487828343679,54.52647017070913,41.96125525620299,45.492624294299766,23.642666266004145,67.4311370013738,35.68933455577043,56.49756344913528,156086
2016-02,0.7230769230769231,148.0,195.0,7.0,40.0,86.15384615384616,0.7230769230769231,0.8292682926829268,0.5333333333333333,0.7,1.0,0.7230769230769231,0.6923076923076923,0.6666666666666666,0.7692307692307693,0.875,0.72,0.48,0.7230769230769231,0.5,,41.0,15.0,10.0,16.0,,13.0,9.0,26.0,8.0,25.0,25.0,,6.0,15.030460300244291,6.937375512433036,52.85425362748034,39.88032781562787,32.74763091956117,20.09733952929308,66.16025579343743,33.38680621401103,54.24202345116529,151194
2016-03,0.6815642458100558,132.0,179.0,10.0,37.0,84.07821229050279,0.6815642458100558,0.75,0.3,0.8461538461538461,0.9333333333333332,0.6815642458100558,0.25,0.8,0.6842105263157895,0.5,0.6896551724137931,0.6923076923076923,0.6815642458100558,0.25,,52.0,10.0,13.0,15.0,,8.0,5.0,19.0,8.0,29.0,13.0,,4.0,17.243266803847828,8.009238920038102,43.79812973483112,44.98698117356158,38.44598371002079,21.923931357924,52.3559585801164,32.394784325762835,57.75001883636487,140453
2016-04,0.6884057971014492,102.0,138.0,7.0,29.0,84.42028985507247,1.0,0.6071428571428571,0.4615384615384615,0.9285714285714286,0.8571428571428571,0.6884057971014492,0.2857142857142857,0.5454545454545454,0.7857142857142857,0.3333333333333333,0.7222222222222222,0.8888888888888888,0.6884057971014492,0.8,1.0,28.0,13.0,14.0,14.0,,7.0,11.0,14.0,3.0,18.0,9.0,,5.0,11.666142945475556,6.957226299366474,46.877719616731824,42.6094525943261,32.84120096207588,17.079492160250698,61.00885079407102,31.29144076747108,54.23807320022465,125515
2016-05,0.6666666666666666,54.0,72.0,6.0,12.0,83.33333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8,1.0,0.2142857142857142,0.7777777777777778,0.6666666666666666,1.0,,9.0,5.0,5.0,4.0,,6.0,3.0,10.0,3.0,14.0,9.0,,3.0,12.510009832443004,9.97082883362391,55.29358198848298,90.27111224297124,49.849597146427705,20.72248038721171,59.2575923045526,42.55360039081616,58.04726164043608,166214
2016-06,0.717391304347826,70.0,92.0,4.0,18.0,85.86956521739131,-1.0,0.9411764705882352,0.75,-0.2,1.0,0.717391304347826,1.0,0.3333333333333333,0.375,0.6666666666666666,0.7692307692307693,1.0,0.717391304347826,0.9411764705882352,1.0,17.0,8.0,5.0,5.0,,3.0,6.0,8.0,6.0,13.0,3.0,,17.0,13.983862629620994,9.679314886864352,44.70005080118767,58.99144664913253,49.64926933728547,21.643825325448866,54.47779579559702,36.16079506073384,58.05268304856149,147616
2016-07,0.7112299465240641,145.0,187.0,12.0,30.0,85.56149732620321,0.3333333333333333,0.8333333333333334,0.5714285714285714,0.5,1.0,0.7112299465240641,0.5,0.6,0.5294117647058824,0.7,0.6538461538461539,0.875,0.7112299465240641,0.6896551724137931,3.0,42.0,14.0,6.0,16.0,,4.0,10.0,17.0,10.0,26.0,8.0,,29.0,17.846897712183107,11.501277054111585,48.96114271772365,54.47294585658645,44.023135036015056,23.6947166206978,54.81564829216812,36.473680469926535,57.48333018767055,154173
2016-08,0.7449392712550608,200.0,247.0,16.0,31.0,87.24696356275304,0.5,0.896551724137931,0.8571428571428571,0.4545454545454545,1.0,0.7449392712550608,0.3333333333333333,0.4285714285714285,0.75,0.6818181818181818,0.7391304347826086,0.5555555555555556,0.7449392712550608,0.7307692307692307,6.0,58.0,28.0,11.0,16.0,,6.0,14.0,16.0,22.0,23.0,18.0,,26.0,19.148936170212764,9.070465152971666,54.926753735511056,59.02712220139,39.18072833916315,20.69404050268837,62.00895007593217,37.72242802540988,55.93308989281952,161461
2016-09,0.7085714285714285,138.0,175.0,14.0,23.0,85.42857142857143,0.5,0.84375,0.5,0.3,1.0,0.7085714285714285,0.6,0.6,0.6666666666666666,0.5,0.6190476190476191,0.8823529411764706,0.7085714285714285,0.85,2.0,32.0,12.0,10.0,13.0,,5.0,10.0,21.0,12.0,21.0,17.0,,20.0,23.093063566237216,13.175505077965743,55.943586503176014,39.66539625110319,46.34605844045743,24.070874338638536,50.79399749221369,36.15549738139883,58.97352245377894,163767
2016-10,0.7432432432432432,117.0,148.0,7.0,24.0,87.16216216216216,0.5,0.9285714285714286,0.75,0.2,0.9166666666666666,0.7432432432432432,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.4615384615384615,0.6785714285714286,0.7692307692307693,0.7432432432432432,1.0,2.0,28.0,8.0,5.0,12.0,,3.0,12.0,9.0,13.0,28.0,13.0,,13.0,19.10433539780848,11.763212537472311,71.84890935538209,44.565680338270056,51.04779608010601,26.3321134590412,71.0875040907804,42.249935894122935,57.02948944792424,176148
2016-11,0.7664233576642335,112.0,137.0,7.0,18.0,88.32116788321167,0.6666666666666666,0.8529411764705882,0.8571428571428571,1.0,1.0,0.7664233576642335,0.75,-0.2222222222222222,1.0,0.5,0.8421052631578947,0.6470588235294118,0.7664233576642335,1.0,3.0,34.0,7.0,7.0,10.0,,8.0,9.0,9.0,6.0,19.0,17.0,,7.0,12.094918552907666,9.86671106072403,43.60538435662404,41.10756672974836,37.22894517046704,22.86191094559933,49.93031884185869,30.95653652256131,58.25079164113912,134527
2016-12,0.740072202166065,215.0,277.0,10.0,52.0,87.00361010830323,1.0,0.6808510638297872,0.7727272727272727,0.75,0.9130434782608696,0.740072202166065,0.8125,0.6153846153846154,0.76,0.6666666666666666,0.6379310344827587,0.7692307692307693,0.740072202166065,0.875,2.0,47.0,22.0,16.0,23.0,,16.0,13.0,25.0,9.0,58.0,26.0,,16.0,13.794816173861918,7.134024841954913,42.69448882197355,42.33239076694752,35.1660083271058,18.182745039118256,56.82224502027922,30.87524557017731,55.058918214347074,125222
